idHabitacion,timestamp,status
1,5/31/2021 7:15:15 p. m.,Sala no disponible.
14,5/31/2021 7:15:42 p. m.,Sala disponible.
12,5/31/2021 7:15:58 p. m.,Inicia limpieza.
2,5/31/2021 7:16:37 p. m.,Sala no disponible.
12,5/31/2021 7:18:03 p. m.,Sala disponible.
6,5/31/2021 7:18:33 p. m.,Inicia limpieza.
1,5/31/2021 7:19:56 p. m.,Inicia limpieza.
2,5/31/2021 7:20:47 p. m.,Inicia limpieza.
1,5/31/2021 7:21:37 p. m.,Sala disponible.
2,5/31/2021 7:22:31 p. m.,Sala disponible.
6,5/31/2021 7:23:59 p. m.,Sala disponible.
13,5/31/2021 7:24:25 p. m.,Sala no disponible.
13,5/31/2021 7:24:58 p. m.,Inicia limpieza.
12,5/31/2021 7:25:29 p. m.,Sala no disponible.
13,5/31/2021 7:25:48 p. m.,Sala disponible.
12,5/31/2021 7:26:02 p. m.,Inicia limpieza.
12,5/31/2021 7:26:42 p. m.,Sala disponible.
14,5/31/2021 7:27:05 p. m.,Sala no disponible.
14,5/31/2021 7:27:20 p. m.,Inicia limpieza.
14,5/31/2021 7:28:14 p. m.,Sala disponible.
9,5/31/2021 7:41:54 p. m.,Sala no disponible.
9,5/31/2021 7:42:55 p. m.,Inicia limpieza.
2,5/31/2021 7:45:05 p. m.,Sala no disponible.
2,5/31/2021 7:48:16 p. m.,Inicia limpieza.
9,5/31/2021 7:48:31 p. m.,Sala disponible.
1,5/31/2021 7:48:39 p. m.,Sala no disponible.
1,5/31/2021 7:49:20 p. m.,Inicia limpieza.
2,5/31/2021 7:50:09 p. m.,Sala disponible.
1,5/31/2021 7:50:52 p. m.,Sala disponible.
3,5/31/2021 7:57:08 p. m.,Sala no disponible.
3,5/31/2021 7:57:28 p. m.,Inicia limpieza.
3,5/31/2021 7:58:54 p. m.,Sala disponible.
12,5/31/2021 8:00:05 p. m.,Sala no disponible.
12,5/31/2021 8:00:32 p. m.,Inicia limpieza.
12,5/31/2021 8:01:09 p. m.,Sala disponible.
13,5/31/2021 8:01:16 p. m.,Sala no disponible.
13,5/31/2021 8:01:37 p. m.,Inicia limpieza.
13,5/31/2021 8:02:18 p. m.,Sala disponible.
12,5/31/2021 8:04:31 p. m.,Sala no disponible.
12,5/31/2021 8:04:57 p. m.,Inicia limpieza.
12,5/31/2021 8:05:40 p. m.,Sala disponible.
13,5/31/2021 8:09:51 p. m.,Sala no disponible.
13,5/31/2021 8:10:18 p. m.,Inicia limpieza.
13,5/31/2021 8:11:02 p. m.,Sala disponible.
12,5/31/2021 8:11:46 p. m.,Sala no disponible.
12,5/31/2021 8:12:12 p. m.,Inicia limpieza.
12,5/31/2021 8:12:50 p. m.,Sala disponible.
12,5/31/2021 8:17:51 p. m.,Sala no disponible.
12,5/31/2021 8:18:18 p. m.,Inicia limpieza.
12,5/31/2021 8:18:59 p. m.,Sala disponible.
2,5/31/2021 8:23:56 p. m.,Sala no disponible.
2,5/31/2021 8:24:30 p. m.,Inicia limpieza.
2,5/31/2021 8:26:43 p. m.,Sala disponible.
1,5/31/2021 8:27:30 p. m.,Sala no disponible.
1,5/31/2021 8:28:10 p. m.,Inicia limpieza.
1,5/31/2021 8:30:42 p. m.,Sala disponible.
3,5/31/2021 8:31:15 p. m.,Sala no disponible.
3,5/31/2021 8:31:35 p. m.,Inicia limpieza.
3,5/31/2021 8:33:16 p. m.,Sala disponible.
4,5/31/2021 8:38:31 p. m.,Sala no disponible.
4,5/31/2021 8:39:05 p. m.,Inicia limpieza.
4,5/31/2021 8:41:08 p. m.,Sala disponible.
12,5/31/2021 8:50:53 p. m.,Sala no disponible.
12,5/31/2021 8:51:19 p. m.,Inicia limpieza.
12,5/31/2021 8:53:01 p. m.,Sala disponible.
8,5/31/2021 8:53:29 p. m.,Sala no disponible.
8,5/31/2021 8:54:14 p. m.,Inicia limpieza.
8,5/31/2021 8:57:08 p. m.,Sala disponible.
12,5/31/2021 8:57:44 p. m.,Sala no disponible.
12,5/31/2021 8:58:10 p. m.,Inicia limpieza.
12,5/31/2021 8:58:41 p. m.,Sala disponible.
12,5/31/2021 9:02:44 p. m.,Sala no disponible.
12,5/31/2021 9:03:10 p. m.,Inicia limpieza.
12,5/31/2021 9:03:39 p. m.,Sala disponible.
6,5/31/2021 9:15:02 p. m.,Sala no disponible.
5,5/31/2021 9:15:06 p. m.,Sala no disponible.
6,5/31/2021 9:15:39 p. m.,Inicia limpieza.
5,5/31/2021 9:16:14 p. m.,Inicia limpieza.
5,5/31/2021 9:17:29 p. m.,Sala disponible.
1,5/31/2021 9:18:32 p. m.,Sala no disponible.
1,5/31/2021 9:19:11 p. m.,Inicia limpieza.
6,5/31/2021 9:21:16 p. m.,Sala disponible.
1,5/31/2021 9:21:33 p. m.,Sala disponible.
7,5/31/2021 10:06:39 p. m.,Sala no disponible.
7,5/31/2021 10:07:41 p. m.,Inicia limpieza.
7,5/31/2021 10:10:33 p. m.,Sala disponible.
12,6/1/2021 7:09:16 a. m.,Sala no disponible.
12,6/1/2021 7:09:42 a. m.,Inicia limpieza.
12,6/1/2021 7:10:53 a. m.,Sala disponible.
13,6/1/2021 7:13:26 a. m.,Sala no disponible.
13,6/1/2021 7:13:53 a. m.,Inicia limpieza.
13,6/1/2021 7:14:43 a. m.,Sala disponible.
12,6/1/2021 7:21:13 a. m.,Sala no disponible.
12,6/1/2021 7:21:39 a. m.,Inicia limpieza.
12,6/1/2021 7:23:26 a. m.,Sala disponible.
13,6/1/2021 7:25:07 a. m.,Sala no disponible.
1,6/1/2021 7:25:20 a. m.,Sala no disponible.
13,6/1/2021 7:25:34 a. m.,Inicia limpieza.
1,6/1/2021 7:26:00 a. m.,Inicia limpieza.
13,6/1/2021 7:26:11 a. m.,Sala disponible.
12,6/1/2021 7:28:31 a. m.,Sala no disponible.
12,6/1/2021 7:28:57 a. m.,Inicia limpieza.
12,6/1/2021 7:29:38 a. m.,Sala disponible.
1,6/1/2021 7:29:57 a. m.,Sala disponible.
12,6/1/2021 7:36:45 a. m.,Sala no disponible.
12,6/1/2021 7:37:12 a. m.,Inicia limpieza.
12,6/1/2021 7:37:43 a. m.,Sala disponible.
5,6/1/2021 7:42:53 a. m.,Sala no disponible.
6,6/1/2021 7:43:30 a. m.,Sala no disponible.
5,6/1/2021 7:44:01 a. m.,Inicia limpieza.
6,6/1/2021 7:44:07 a. m.,Inicia limpieza.
2,6/1/2021 7:44:36 a. m.,Sala no disponible.
2,6/1/2021 7:45:10 a. m.,Inicia limpieza.
5,6/1/2021 7:45:41 a. m.,Sala disponible.
2,6/1/2021 7:47:23 a. m.,Sala disponible.
6,6/1/2021 7:49:56 a. m.,Sala disponible.
12,6/1/2021 8:00:01 a. m.,Sala no disponible.
12,6/1/2021 8:00:28 a. m.,Inicia limpieza.
12,6/1/2021 8:01:01 a. m.,Sala disponible.
13,6/1/2021 8:01:23 a. m.,Sala no disponible.
13,6/1/2021 8:01:50 a. m.,Inicia limpieza.
13,6/1/2021 8:02:35 a. m.,Sala disponible.
13,6/1/2021 8:13:06 a. m.,Sala no disponible.
13,6/1/2021 8:13:33 a. m.,Inicia limpieza.
12,6/1/2021 8:13:55 a. m.,Sala no disponible.
13,6/1/2021 8:14:12 a. m.,Sala disponible.
12,6/1/2021 8:14:26 a. m.,Inicia limpieza.
12,6/1/2021 8:15:04 a. m.,Sala disponible.
1,6/1/2021 8:16:37 a. m.,Sala no disponible.
13,6/1/2021 8:20:22 a. m.,Sala no disponible.
1,6/1/2021 8:22:06 a. m.,Inicia limpieza.
2,6/1/2021 8:22:23 a. m.,Sala no disponible.
8,6/1/2021 8:23:31 a. m.,Sala no disponible.
8,6/1/2021 8:24:17 a. m.,Inicia limpieza.
1,6/1/2021 8:24:48 a. m.,Sala disponible.
13,6/1/2021 8:25:11 a. m.,Inicia limpieza.
8,6/1/2021 8:27:00 a. m.,Sala disponible.
13,6/1/2021 8:27:38 a. m.,Sala disponible.
2,6/1/2021 8:27:41 a. m.,Inicia limpieza.
2,6/1/2021 8:29:51 a. m.,Sala disponible.
14,6/1/2021 8:32:59 a. m.,Sala no disponible.
14,6/1/2021 8:33:15 a. m.,Inicia limpieza.
14,6/1/2021 8:33:53 a. m.,Sala disponible.
3,6/1/2021 8:34:01 a. m.,Sala no disponible.
12,6/1/2021 8:34:18 a. m.,Sala no disponible.
3,6/1/2021 8:34:20 a. m.,Inicia limpieza.
3,6/1/2021 8:37:16 a. m.,Sala disponible.
12,6/1/2021 8:37:44 a. m.,Inicia limpieza.
9,6/1/2021 8:38:06 a. m.,Sala no disponible.
9,6/1/2021 8:39:18 a. m.,Inicia limpieza.
12,6/1/2021 8:40:23 a. m.,Sala disponible.
9,6/1/2021 8:44:29 a. m.,Sala disponible.
12,6/1/2021 8:44:51 a. m.,Sala no disponible.
12,6/1/2021 8:45:18 a. m.,Inicia limpieza.
12,6/1/2021 8:46:15 a. m.,Sala disponible.
1,6/1/2021 8:55:57 a. m.,Sala no disponible.
12,6/1/2021 8:56:34 a. m.,Sala no disponible.
1,6/1/2021 8:56:42 a. m.,Inicia limpieza.
1,6/1/2021 8:58:37 a. m.,Sala disponible.
12,6/1/2021 8:58:53 a. m.,Inicia limpieza.
12,6/1/2021 8:59:33 a. m.,Sala disponible.
8,6/1/2021 9:01:18 a. m.,Sala no disponible.
8,6/1/2021 9:02:03 a. m.,Inicia limpieza.
12,6/1/2021 9:03:27 a. m.,Sala no disponible.
12,6/1/2021 9:03:54 a. m.,Inicia limpieza.
12,6/1/2021 9:04:44 a. m.,Sala disponible.
8,6/1/2021 9:07:50 a. m.,Sala disponible.
2,6/1/2021 9:08:12 a. m.,Sala no disponible.
2,6/1/2021 9:08:46 a. m.,Inicia limpieza.
2,6/1/2021 9:10:14 a. m.,Sala disponible.
1,6/1/2021 9:14:44 a. m.,Sala no disponible.
3,6/1/2021 9:15:17 a. m.,Sala no disponible.
1,6/1/2021 9:15:24 a. m.,Inicia limpieza.
1,6/1/2021 9:16:58 a. m.,Sala disponible.
3,6/1/2021 9:17:16 a. m.,Inicia limpieza.
5,6/1/2021 9:17:49 a. m.,Sala no disponible.
5,6/1/2021 9:18:56 a. m.,Inicia limpieza.
4,6/1/2021 9:19:10 a. m.,Sala no disponible.
7,6/1/2021 9:19:27 a. m.,Sala no disponible.
3,6/1/2021 9:19:52 a. m.,Sala disponible.
4,6/1/2021 9:20:07 a. m.,Inicia limpieza.
5,6/1/2021 9:20:20 a. m.,Sala disponible.
7,6/1/2021 9:20:34 a. m.,Inicia limpieza.
4,6/1/2021 9:21:57 a. m.,Sala disponible.
7,6/1/2021 9:22:40 a. m.,Sala disponible.
2,6/1/2021 9:25:49 a. m.,Sala no disponible.
2,6/1/2021 9:26:23 a. m.,Inicia limpieza.
2,6/1/2021 9:28:31 a. m.,Sala disponible.
12,6/1/2021 9:32:49 a. m.,Sala no disponible.
12,6/1/2021 9:33:16 a. m.,Inicia limpieza.
12,6/1/2021 9:34:04 a. m.,Sala disponible.
3,6/1/2021 9:38:14 a. m.,Sala no disponible.
3,6/1/2021 9:38:33 a. m.,Inicia limpieza.
1,6/1/2021 9:40:10 a. m.,Sala no disponible.
3,6/1/2021 9:40:31 a. m.,Sala disponible.
1,6/1/2021 9:40:50 a. m.,Inicia limpieza.
12,6/1/2021 9:40:51 a. m.,Sala no disponible.
12,6/1/2021 9:41:17 a. m.,Inicia limpieza.
1,6/1/2021 9:42:31 a. m.,Sala disponible.
12,6/1/2021 9:43:47 a. m.,Sala disponible.
12,6/1/2021 9:56:24 a. m.,Sala no disponible.
12,6/1/2021 9:56:51 a. m.,Inicia limpieza.
6,6/1/2021 9:57:10 a. m.,Sala no disponible.
12,6/1/2021 9:57:24 a. m.,Sala disponible.
6,6/1/2021 9:58:01 a. m.,Inicia limpieza.
6,6/1/2021 9:59:47 a. m.,Sala disponible.
8,6/1/2021 9:59:48 a. m.,Sala no disponible.
7,6/1/2021 9:59:49 a. m.,Sala no disponible.
8,6/1/2021 10:00:34 a. m.,Inicia limpieza.
7,6/1/2021 10:00:51 a. m.,Inicia limpieza.
8,6/1/2021 10:04:07 a. m.,Sala disponible.
7,6/1/2021 10:06:01 a. m.,Sala disponible.
5,6/1/2021 10:07:22 a. m.,Sala no disponible.
5,6/1/2021 10:08:30 a. m.,Inicia limpieza.
5,6/1/2021 10:09:52 a. m.,Sala disponible.
1,6/1/2021 10:12:53 a. m.,Sala no disponible.
1,6/1/2021 10:13:32 a. m.,Inicia limpieza.
1,6/1/2021 10:16:14 a. m.,Sala disponible.
3,6/1/2021 10:20:31 a. m.,Sala no disponible.
3,6/1/2021 10:20:50 a. m.,Inicia limpieza.
12,6/1/2021 10:23:35 a. m.,Sala no disponible.
3,6/1/2021 10:23:48 a. m.,Sala disponible.
12,6/1/2021 10:24:26 a. m.,Inicia limpieza.
2,6/1/2021 10:25:06 a. m.,Sala no disponible.
12,6/1/2021 10:25:18 a. m.,Sala disponible.
2,6/1/2021 10:25:54 a. m.,Inicia limpieza.
4,6/1/2021 10:26:18 a. m.,Sala no disponible.
4,6/1/2021 10:26:53 a. m.,Inicia limpieza.
2,6/1/2021 10:27:28 a. m.,Sala disponible.
4,6/1/2021 10:29:18 a. m.,Sala disponible.
1,6/1/2021 10:30:39 a. m.,Sala no disponible.
1,6/1/2021 10:31:19 a. m.,Inicia limpieza.
6,6/1/2021 10:31:44 a. m.,Sala no disponible.
6,6/1/2021 10:32:20 a. m.,Inicia limpieza.
1,6/1/2021 10:33:55 a. m.,Sala disponible.
6,6/1/2021 10:36:50 a. m.,Sala disponible.
3,6/1/2021 10:44:49 a. m.,Sala no disponible.
3,6/1/2021 10:45:09 a. m.,Inicia limpieza.
3,6/1/2021 10:46:42 a. m.,Sala disponible.
12,6/1/2021 10:50:32 a. m.,Sala no disponible.
12,6/1/2021 10:50:58 a. m.,Inicia limpieza.
12,6/1/2021 10:51:47 a. m.,Sala disponible.
12,6/1/2021 11:11:17 a. m.,Sala no disponible.
1,6/1/2021 11:14:42 a. m.,Sala no disponible.
1,6/1/2021 11:15:21 a. m.,Inicia limpieza.
13,6/1/2021 11:16:59 a. m.,Sala no disponible.
14,6/1/2021 11:17:11 a. m.,Sala no disponible.
13,6/1/2021 11:17:25 a. m.,Inicia limpieza.
1,6/1/2021 11:17:38 a. m.,Sala disponible.
12,6/1/2021 11:18:14 a. m.,Inicia limpieza.
13,6/1/2021 11:18:22 a. m.,Sala disponible.
12,6/1/2021 11:19:05 a. m.,Sala disponible.
2,6/1/2021 11:22:08 a. m.,Sala no disponible.
2,6/1/2021 11:22:42 a. m.,Inicia limpieza.
2,6/1/2021 11:24:32 a. m.,Sala disponible.
3,6/1/2021 11:26:13 a. m.,Sala no disponible.
3,6/1/2021 11:26:33 a. m.,Inicia limpieza.
3,6/1/2021 11:28:02 a. m.,Sala disponible.
14,6/1/2021 11:28:20 a. m.,Inicia limpieza.
12,6/1/2021 11:28:25 a. m.,Sala no disponible.
14,6/1/2021 11:28:50 a. m.,Sala disponible.
12,6/1/2021 11:28:51 a. m.,Inicia limpieza.
4,6/1/2021 11:29:29 a. m.,Sala no disponible.
12,6/1/2021 11:31:12 a. m.,Sala disponible.
4,6/1/2021 11:32:07 a. m.,Inicia limpieza.
4,6/1/2021 11:33:41 a. m.,Sala disponible.
5,6/1/2021 11:34:17 a. m.,Sala no disponible.
13,6/1/2021 11:34:25 a. m.,Sala no disponible.
1,6/1/2021 11:34:49 a. m.,Sala no disponible.
13,6/1/2021 11:34:52 a. m.,Inicia limpieza.
5,6/1/2021 11:35:25 a. m.,Inicia limpieza.
13,6/1/2021 11:36:09 a. m.,Sala disponible.
1,6/1/2021 11:36:34 a. m.,Inicia limpieza.
5,6/1/2021 11:36:37 a. m.,Sala disponible.
1,6/1/2021 11:38:09 a. m.,Sala disponible.
2,6/1/2021 11:40:17 a. m.,Sala no disponible.
2,6/1/2021 11:40:51 a. m.,Inicia limpieza.
12,6/1/2021 11:41:58 a. m.,Sala no disponible.
2,6/1/2021 11:42:34 a. m.,Sala disponible.
12,6/1/2021 11:42:59 a. m.,Inicia limpieza.
3,6/1/2021 11:43:38 a. m.,Sala no disponible.
12,6/1/2021 11:44:57 a. m.,Sala disponible.
3,6/1/2021 11:45:26 a. m.,Inicia limpieza.
3,6/1/2021 11:47:14 a. m.,Sala disponible.
6,6/1/2021 11:50:13 a. m.,Sala no disponible.
4,6/1/2021 11:50:19 a. m.,Sala no disponible.
6,6/1/2021 11:50:50 a. m.,Inicia limpieza.
4,6/1/2021 11:50:54 a. m.,Inicia limpieza.
12,6/1/2021 11:54:50 a. m.,Sala no disponible.
4,6/1/2021 11:54:57 a. m.,Sala disponible.
12,6/1/2021 11:55:16 a. m.,Inicia limpieza.
12,6/1/2021 11:55:49 a. m.,Sala disponible.
6,6/1/2021 11:56:04 a. m.,Sala disponible.
13,6/1/2021 11:58:58 a. m.,Sala no disponible.
13,6/1/2021 11:59:25 a. m.,Inicia limpieza.
13,6/1/2021 11:59:59 a. m.,Sala disponible.
8,6/1/2021 12:10:35 p. m.,Sala no disponible.
8,6/1/2021 12:11:20 p. m.,Inicia limpieza.
7,6/1/2021 12:12:33 p. m.,Sala no disponible.
7,6/1/2021 12:13:35 p. m.,Inicia limpieza.
2,6/1/2021 12:14:12 p. m.,Sala no disponible.
2,6/1/2021 12:14:45 p. m.,Inicia limpieza.
2,6/1/2021 12:16:10 p. m.,Sala disponible.
8,6/1/2021 12:16:55 p. m.,Sala disponible.
7,6/1/2021 12:17:45 p. m.,Sala disponible.
1,6/1/2021 12:17:55 p. m.,Sala no disponible.
1,6/1/2021 12:18:34 p. m.,Inicia limpieza.
1,6/1/2021 12:20:01 p. m.,Sala disponible.
3,6/1/2021 12:21:10 p. m.,Sala no disponible.
3,6/1/2021 12:21:29 p. m.,Inicia limpieza.
4,6/1/2021 12:23:44 p. m.,Sala no disponible.
3,6/1/2021 12:24:06 p. m.,Sala disponible.
5,6/1/2021 12:24:07 p. m.,Sala no disponible.
4,6/1/2021 12:24:19 p. m.,Inicia limpieza.
5,6/1/2021 12:25:15 p. m.,Inicia limpieza.
5,6/1/2021 12:26:26 p. m.,Sala disponible.
4,6/1/2021 12:27:16 p. m.,Sala disponible.
2,6/1/2021 12:32:26 p. m.,Sala no disponible.
2,6/1/2021 12:33:00 p. m.,Inicia limpieza.
2,6/1/2021 12:35:06 p. m.,Sala disponible.
12,6/1/2021 12:35:50 p. m.,Sala no disponible.
12,6/1/2021 12:36:16 p. m.,Inicia limpieza.
12,6/1/2021 12:36:46 p. m.,Sala disponible.
13,6/1/2021 12:39:24 p. m.,Sala no disponible.
13,6/1/2021 12:39:50 p. m.,Inicia limpieza.
13,6/1/2021 12:40:28 p. m.,Sala disponible.
6,6/1/2021 12:48:28 p. m.,Sala no disponible.
6,6/1/2021 12:49:05 p. m.,Inicia limpieza.
6,6/1/2021 12:52:13 p. m.,Sala disponible.
12,6/1/2021 12:53:12 p. m.,Sala no disponible.
12,6/1/2021 12:53:38 p. m.,Inicia limpieza.
12,6/1/2021 12:54:18 p. m.,Sala disponible.
1,6/1/2021 12:55:00 p. m.,Sala no disponible.
1,6/1/2021 12:55:39 p. m.,Inicia limpieza.
5,6/1/2021 12:56:58 p. m.,Sala no disponible.
1,6/1/2021 12:58:04 p. m.,Sala disponible.
5,6/1/2021 12:58:06 p. m.,Inicia limpieza.
5,6/1/2021 12:59:47 p. m.,Sala disponible.
13,6/1/2021 1:06:36 p. m.,Sala no disponible.
13,6/1/2021 1:07:02 p. m.,Inicia limpieza.
13,6/1/2021 1:07:54 p. m.,Sala disponible.
14,6/1/2021 1:07:56 p. m.,Sala no disponible.
14,6/1/2021 1:08:12 p. m.,Inicia limpieza.
12,6/1/2021 1:08:17 p. m.,Sala no disponible.
12,6/1/2021 1:08:43 p. m.,Inicia limpieza.
14,6/1/2021 1:09:04 p. m.,Sala disponible.
12,6/1/2021 1:10:30 p. m.,Sala disponible.
6,6/1/2021 1:15:50 p. m.,Sala no disponible.
2,6/1/2021 1:15:59 p. m.,Sala no disponible.
6,6/1/2021 1:16:27 p. m.,Inicia limpieza.
2,6/1/2021 1:16:33 p. m.,Inicia limpieza.
2,6/1/2021 1:18:20 p. m.,Sala disponible.
6,6/1/2021 1:18:23 p. m.,Sala disponible.
12,6/1/2021 1:20:07 p. m.,Sala no disponible.
13,6/1/2021 1:20:24 p. m.,Sala no disponible.
13,6/1/2021 1:20:51 p. m.,Inicia limpieza.
13,6/1/2021 1:21:40 p. m.,Sala disponible.
5,6/1/2021 1:23:24 p. m.,Sala no disponible.
5,6/1/2021 1:24:32 p. m.,Inicia limpieza.
14,6/1/2021 1:24:51 p. m.,Sala no disponible.
14,6/1/2021 1:25:07 p. m.,Inicia limpieza.
5,6/1/2021 1:25:49 p. m.,Sala disponible.
12,6/1/2021 1:26:41 p. m.,Inicia limpieza.
14,6/1/2021 1:26:58 p. m.,Sala disponible.
12,6/1/2021 1:27:11 p. m.,Sala disponible.
1,6/1/2021 1:31:32 p. m.,Sala no disponible.
1,6/1/2021 1:32:11 p. m.,Inicia limpieza.
7,6/1/2021 1:34:08 p. m.,Sala no disponible.
1,6/1/2021 1:34:09 p. m.,Sala disponible.
7,6/1/2021 1:35:10 p. m.,Inicia limpieza.
7,6/1/2021 1:40:34 p. m.,Sala disponible.
5,6/1/2021 1:41:43 p. m.,Sala no disponible.
5,6/1/2021 1:42:51 p. m.,Inicia limpieza.
2,6/1/2021 1:44:03 p. m.,Sala no disponible.
5,6/1/2021 1:44:27 p. m.,Sala disponible.
2,6/1/2021 1:44:37 p. m.,Inicia limpieza.
2,6/1/2021 1:47:30 p. m.,Sala disponible.
8,6/1/2021 1:52:22 p. m.,Sala no disponible.
8,6/1/2021 1:53:07 p. m.,Inicia limpieza.
7,6/1/2021 1:56:29 p. m.,Sala no disponible.
7,6/1/2021 1:57:31 p. m.,Inicia limpieza.
8,6/1/2021 1:58:25 p. m.,Sala disponible.
1,6/1/2021 1:59:55 p. m.,Sala no disponible.
7,6/1/2021 2:00:23 p. m.,Sala disponible.
1,6/1/2021 2:00:35 p. m.,Inicia limpieza.
1,6/1/2021 2:02:03 p. m.,Sala disponible.
5,6/1/2021 2:05:32 p. m.,Sala no disponible.
5,6/1/2021 2:06:39 p. m.,Inicia limpieza.
5,6/1/2021 2:08:14 p. m.,Sala disponible.
6,6/1/2021 2:09:27 p. m.,Sala no disponible.
6,6/1/2021 2:10:04 p. m.,Inicia limpieza.
6,6/1/2021 2:13:52 p. m.,Sala disponible.
1,6/1/2021 2:24:55 p. m.,Sala no disponible.
1,6/1/2021 2:25:34 p. m.,Inicia limpieza.
1,6/1/2021 2:27:10 p. m.,Sala disponible.
5,6/1/2021 2:30:45 p. m.,Sala no disponible.
5,6/1/2021 2:31:53 p. m.,Inicia limpieza.
2,6/1/2021 2:33:21 p. m.,Sala no disponible.
7,6/1/2021 2:33:36 p. m.,Sala no disponible.
5,6/1/2021 2:33:37 p. m.,Sala disponible.
2,6/1/2021 2:33:55 p. m.,Inicia limpieza.
7,6/1/2021 2:34:38 p. m.,Inicia limpieza.
2,6/1/2021 2:36:33 p. m.,Sala disponible.
12,6/1/2021 2:36:45 p. m.,Sala no disponible.
12,6/1/2021 2:37:12 p. m.,Inicia limpieza.
12,6/1/2021 2:37:51 p. m.,Sala disponible.
7,6/1/2021 2:39:36 p. m.,Sala disponible.
1,6/1/2021 2:53:23 p. m.,Sala no disponible.
1,6/1/2021 2:54:02 p. m.,Inicia limpieza.
6,6/1/2021 2:54:29 p. m.,Sala no disponible.
6,6/1/2021 2:55:06 p. m.,Inicia limpieza.
1,6/1/2021 2:56:15 p. m.,Sala disponible.
6,6/1/2021 2:58:06 p. m.,Sala disponible.
12,6/1/2021 2:59:46 p. m.,Sala no disponible.
12,6/1/2021 3:00:12 p. m.,Inicia limpieza.
12,6/1/2021 3:00:51 p. m.,Sala disponible.
2,6/1/2021 3:06:35 p. m.,Sala no disponible.
2,6/1/2021 3:07:08 p. m.,Inicia limpieza.
12,6/1/2021 3:08:24 p. m.,Sala no disponible.
12,6/1/2021 3:08:50 p. m.,Inicia limpieza.
12,6/1/2021 3:09:19 p. m.,Sala disponible.
2,6/1/2021 3:10:00 p. m.,Sala disponible.
2,6/1/2021 3:14:00 p. m.,Sala no disponible.
2,6/1/2021 3:14:33 p. m.,Inicia limpieza.
12,6/1/2021 3:16:00 p. m.,Sala no disponible.
2,6/1/2021 3:16:17 p. m.,Sala disponible.
12,6/1/2021 3:16:26 p. m.,Inicia limpieza.
12,6/1/2021 3:17:10 p. m.,Sala disponible.
1,6/1/2021 3:19:07 p. m.,Sala no disponible.
1,6/1/2021 3:19:47 p. m.,Inicia limpieza.
1,6/1/2021 3:22:34 p. m.,Sala disponible.
12,6/1/2021 3:25:24 p. m.,Sala no disponible.
12,6/1/2021 3:25:51 p. m.,Inicia limpieza.
12,6/1/2021 3:26:28 p. m.,Sala disponible.
3,6/1/2021 3:27:46 p. m.,Sala no disponible.
3,6/1/2021 3:28:06 p. m.,Inicia limpieza.
13,6/1/2021 3:29:20 p. m.,Sala no disponible.
3,6/1/2021 3:29:30 p. m.,Sala disponible.
13,6/1/2021 3:29:56 p. m.,Inicia limpieza.
13,6/1/2021 3:32:22 p. m.,Sala disponible.
12,6/1/2021 3:38:22 p. m.,Sala no disponible.
4,6/1/2021 3:38:33 p. m.,Sala no disponible.
12,6/1/2021 3:38:48 p. m.,Inicia limpieza.
4,6/1/2021 3:39:07 p. m.,Inicia limpieza.
12,6/1/2021 3:40:12 p. m.,Sala disponible.
4,6/1/2021 3:41:53 p. m.,Sala disponible.
13,6/1/2021 3:49:54 p. m.,Sala no disponible.
12,6/1/2021 3:50:17 p. m.,Sala no disponible.
13,6/1/2021 3:50:21 p. m.,Inicia limpieza.
12,6/1/2021 3:50:43 p. m.,Inicia limpieza.
13,6/1/2021 3:50:52 p. m.,Sala disponible.
1,6/1/2021 3:51:14 p. m.,Sala no disponible.
12,6/1/2021 3:51:31 p. m.,Sala disponible.
1,6/1/2021 3:51:54 p. m.,Inicia limpieza.
7,6/1/2021 3:54:08 p. m.,Sala no disponible.
7,6/1/2021 3:55:10 p. m.,Inicia limpieza.
1,6/1/2021 3:55:23 p. m.,Sala disponible.
7,6/1/2021 4:00:53 p. m.,Sala disponible.
12,6/1/2021 4:03:38 p. m.,Sala no disponible.
2,6/1/2021 4:10:11 p. m.,Sala no disponible.
2,6/1/2021 4:10:45 p. m.,Inicia limpieza.
13,6/1/2021 4:13:25 p. m.,Sala no disponible.
3,6/1/2021 4:13:26 p. m.,Sala no disponible.
2,6/1/2021 4:13:30 p. m.,Sala disponible.
3,6/1/2021 4:13:45 p. m.,Inicia limpieza.
12,6/1/2021 4:14:00 p. m.,Inicia limpieza.
1,6/1/2021 4:14:19 p. m.,Sala no disponible.
12,6/1/2021 4:14:31 p. m.,Sala disponible.
1,6/1/2021 4:15:37 p. m.,Inicia limpieza.
3,6/1/2021 4:16:37 p. m.,Sala disponible.
14,6/1/2021 4:17:43 p. m.,Sala no disponible.
14,6/1/2021 4:17:58 p. m.,Inicia limpieza.
1,6/1/2021 4:18:09 p. m.,Sala disponible.
14,6/1/2021 4:20:12 p. m.,Sala disponible.
4,6/1/2021 4:23:35 p. m.,Sala no disponible.
4,6/1/2021 4:24:10 p. m.,Inicia limpieza.
4,6/1/2021 4:26:06 p. m.,Sala disponible.
13,6/1/2021 4:26:39 p. m.,Inicia limpieza.
13,6/1/2021 4:27:24 p. m.,Sala disponible.
12,6/1/2021 4:30:07 p. m.,Sala no disponible.
12,6/1/2021 4:30:34 p. m.,Inicia limpieza.
12,6/1/2021 4:31:22 p. m.,Sala disponible.
